transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address
1984,302,User,jacksonbrittney@hotmail.com,NULL,1076,Clothing,2420.63,3,7261.89,Credit Card,Processing,"349 Hudson Ridges Arnoldport, LA 45299"
1985,408,Amanda Combs,leslie87@yahoo.com,NULL,1098,Unknown,3822.8,3,11468.4,Bank Transfer,Not Delivered,Unit 9275 Box 5835 DPO AE 23930
1986,449,Daniel Sanders,jking@gmail.com,NULL,1036,Unknown,1698.27,0,0,Debit Card,Pending,"945 Jonathan Groves Apt. 313 New Karenshire, ME 43802"
1987,9,Madison Brady,gerald30@gmail.com,NULL,1067,Clothing,2763.04,1,2763.04,Credit Card,Shipped,"5114 Williamson Road Apt. 856 Ellisborough, AL 85612"
1988,311,Jessica Roy,holmesdavid@cunningham-brock.com,NULL,1009,Toys,1413.59,2,2827.18,Credit Card,Returned,"1687 Miller Circles Suite 950 Jordanport, SD 12536"
1989,285,Lisa White,lpalmer@yahoo.com,NULL,1061,Books,2612.07,2,5224.14,Credit Card,Shipped,"65914 Baker Fall Apt. 483 Johnsonland, OK 45769"
1990,241,Laura Edwards,jeffreyvaughn@hotmail.com,NULL,1053,Electronics,3334.73,6,20008.38,Cash,Pending,"553 Danielle Roads Apt. 423 Danielberg, MD 43545"
1991,250,Douglas Gentry,banderson@gmail.com,NULL,1018,Electronics,439.97,6,2639.82,Credit Card,Shipped,"6298 Linda Mission Apt. 951 East Manuelborough, NH 84284"
1992,364,Eugene Cain,NULL,NULL,1043,Electronics,2663.93,3,7991.79,Cash,Returned,"587 Sandra Spur Stevenstad, NC 61237"
1993,4,James Short,harrismeghan@bell-kelley.biz,NULL,1035,Clothing,1475,4,5900,Credit Card,Processing,"2352 Gregory Cape Suite 783 Port Dustinshire, NM 46960"
1994,118,Ryan Skinner,brian71@morales-hudson.com,NULL,1063,Toys,3798.35,9,34185.15,Credit Card,Returned,"44086 Kelly Place Apt. 505 Williamsland, MN 57635"
1995,288,User,osellers@mann-flynn.com,NULL,1098,Home & Kitchen,2300.7,4,9202.8,Cash,Delivered,"033 Waters Flats Suite 552 Nicholaston, NM 67113"
1996,373,Timothy Conley,amy00@young-young.net,NULL,1078,Unknown,3138.45,8,25107.6,Cash,Shipped,"43375 Hernandez Square Suite 339 West Johnhaven, DE 52558"
1997,64,User,kevin36@lynch-carey.com,NULL,1004,Clothing,4840.26,1,4840.26,Credit Card,Delivered,"0873 Sims Plaza West Mariomouth, VT 14350"
1998,145,Julie Acosta,NULL,NULL,1093,Home & Kitchen,687.93,4,2751.72,PayPal,Processing,"214 Molina Neck Ryanchester, LA 38399"
1999,223,Nicholas James,gallowayemily@gmail.com,NULL,1041,Unknown,1930.18,6,11581.08,Bank Transfer,Delivered,N/A
2000,238,Zachary Lewis,rgentry@gmail.com,NULL,1045,Unknown,4210.44,1,4210.44,Debit Card,Shipped,"93266 Morris Forges Phelpsstad, TX 80441"
